,iso2,year,cases,sex,age
56691,SN,2003,629.0,Female,15-24
56692,SN,2004,620.0,Female,15-24
56693,SN,2005,709.0,Female,15-24
56694,SN,2006,676.0,Female,15-24
56695,SN,2007,761.0,Female,15-24
56696,SN,2008,816.0,Female,15-24
56705,SO,1995,158.0,Female,15-24
56706,SO,1996,221.0,Female,15-24
56707,SO,1997,296.0,Female,15-24
56708,SO,1998,270.0,Female,15-24
56709,SO,1999,302.0,Female,15-24
56710,SO,2000,354.0,Female,15-24
56711,SO,2001,439.0,Female,15-24
56712,SO,2002,468.0,Female,15-24
56713,SO,2003,535.0,Female,15-24
56714,SO,2004,676.0,Female,15-24
56715,SO,2005,752.0,Female,15-24
56716,SO,2006,668.0,Female,15-24
56717,SO,2007,602.0,Female,15-24
56718,SO,2008,604.0,Female,15-24
56735,SR,1996,3.0,Female,15-24
56736,SR,1997,4.0,Female,15-24
56739,SR,2000,3.0,Female,15-24
56740,SR,2001,2.0,Female,15-24
56741,SR,2002,3.0,Female,15-24
56742,SR,2003,4.0,Female,15-24
56743,SR,2004,3.0,Female,15-24
56744,SR,2005,3.0,Female,15-24
56745,SR,2006,1.0,Female,15-24
56763,ST,2000,7.0,Female,15-24
56764,ST,2001,4.0,Female,15-24
56765,ST,2002,6.0,Female,15-24
56766,ST,2003,3.0,Female,15-24
56767,ST,2004,4.0,Female,15-24
56768,ST,2005,4.0,Female,15-24
56769,ST,2006,4.0,Female,15-24
56770,ST,2007,9.0,Female,15-24
56771,ST,2008,5.0,Female,15-24
56788,SV,1996,76.0,Female,15-24
56789,SV,1997,67.0,Female,15-24
56790,SV,1998,81.0,Female,15-24
56791,SV,1999,81.0,Female,15-24
56792,SV,2000,81.0,Female,15-24
56793,SV,2001,68.0,Female,15-24
56794,SV,2002,80.0,Female,15-24
56795,SV,2003,70.0,Female,15-24
56796,SV,2004,64.0,Female,15-24
56797,SV,2005,85.0,Female,15-24
56798,SV,2006,71.0,Female,15-24
56799,SV,2007,63.0,Female,15-24
56800,SV,2008,73.0,Female,15-24
56815,SY,1995,158.0,Female,15-24
56816,SY,1996,200.0,Female,15-24
56817,SY,1997,201.0,Female,15-24
56818,SY,1998,197.0,Female,15-24
56820,SY,2000,195.0,Female,15-24
56821,SY,2001,210.0,Female,15-24
56822,SY,2002,182.0,Female,15-24
56823,SY,2003,242.0,Female,15-24
56824,SY,2004,230.0,Female,15-24
56825,SY,2005,182.0,Female,15-24
56826,SY,2006,195.0,Female,15-24
56827,SY,2007,148.0,Female,15-24
56828,SY,2008,149.0,Female,15-24
56837,SZ,1995,52.0,Female,15-24
56838,SZ,1996,78.0,Female,15-24
56842,SZ,2000,198.0,Female,15-24
56843,SZ,2001,362.0,Female,15-24
56844,SZ,2002,236.0,Female,15-24
56845,SZ,2003,242.0,Female,15-24
56846,SZ,2004,271.0,Female,15-24
56847,SZ,2005,318.0,Female,15-24
56848,SZ,2006,367.0,Female,15-24
56849,SZ,2007,411.0,Female,15-24
56850,SZ,2008,427.0,Female,15-24
56868,TC,2003,0.0,Female,15-24
56870,TC,2006,1.0,Female,15-24
56892,TD,1999,28.0,Female,15-24
56893,TD,2002,28.0,Female,15-24
56894,TD,2003,206.0,Female,15-24
56895,TD,2004,89.0,Female,15-24
56896,TD,2005,148.0,Female,15-24
56915,TG,1995,80.0,Female,15-24
56916,TG,1996,89.0,Female,15-24
56918,TG,1998,95.0,Female,15-24
56919,TG,1999,88.0,Female,15-24
56920,TG,2000,107.0,Female,15-24
56922,TG,2002,125.0,Female,15-24
56923,TG,2003,102.0,Female,15-24
56924,TG,2004,150.0,Female,15-24
56925,TG,2005,157.0,Female,15-24
56926,TG,2006,214.0,Female,15-24
56927,TG,2007,184.0,Female,15-24
56928,TG,2008,202.0,Female,15-24
56944,TH,1995,741.0,Female,15-24
56945,TH,1996,598.0,Female,15-24
56946,TH,1997,545.0,Female,15-24
56947,TH,1998,297.0,Female,15-24
56948,TH,1999,511.0,Female,15-24
56949,TH,2000,624.0,Female,15-24
56950,TH,2001,999.0,Female,15-24
56951,TH,2002,897.0,Female,15-24
56952,TH,2003,944.0,Female,15-24
56953,TH,2004,951.0,Female,15-24
56954,TH,2005,907.0,Female,15-24
56955,TH,2006,884.0,Female,15-24
56956,TH,2007,885.0,Female,15-24
56957,TH,2008,865.0,Female,15-24
56974,TJ,1996,18.0,Female,15-24
56975,TJ,1997,17.0,Female,15-24
56976,TJ,1998,33.0,Female,15-24
56979,TJ,2001,61.0,Female,15-24
56980,TJ,2002,69.0,Female,15-24
56982,TJ,2004,77.0,Female,15-24
56983,TJ,2005,225.0,Female,15-24
56985,TJ,2007,329.0,Female,15-24
56986,TJ,2008,290.0,Female,15-24
57011,TK,2007,0.0,Female,15-24
57012,TK,2008,13.0,Female,15-24
57014,TL,2002,118.0,Female,15-24
57015,TL,2003,98.0,Female,15-24
57016,TL,2004,109.0,Female,15-24
57017,TL,2005,127.0,Female,15-24
57018,TL,2006,102.0,Female,15-24
57019,TL,2007,120.0,Female,15-24
57020,TL,2008,87.0,Female,15-24
57035,TM,1995,15.0,Female,15-24
57036,TM,1996,12.0,Female,15-24
57037,TM,1997,10.0,Female,15-24
57038,TM,1998,59.0,Female,15-24
57039,TM,1999,51.0,Female,15-24
57040,TM,2000,73.0,Female,15-24
57041,TM,2001,113.0,Female,15-24
57042,TM,2002,113.0,Female,15-24
57043,TM,2003,94.0,Female,15-24
57044,TM,2004,90.0,Female,15-24
57045,TM,2005,100.0,Female,15-24
57046,TM,2006,107.0,Female,15-24
57047,TM,2007,129.0,Female,15-24
57048,TM,2008,126.0,Female,15-24
57067,TN,1998,80.0,Female,15-24
57068,TN,1999,80.0,Female,15-24
57069,TN,2000,68.0,Female,15-24
57070,TN,2001,62.0,Female,15-24
57071,TN,2002,55.0,Female,15-24
57072,TN,2003,57.0,Female,15-24
57073,TN,2004,44.0,Female,15-24
57074,TN,2005,66.0,Female,15-24
57075,TN,2006,53.0,Female,15-24
57076,TN,2007,69.0,Female,15-24
57077,TN,2008,68.0,Female,15-24
57093,TO,1995,0.0,Female,15-24
57094,TO,1996,1.0,Female,15-24
57095,TO,1997,4.0,Female,15-24
57096,TO,1998,1.0,Female,15-24
57097,TO,1999,1.0,Female,15-24
57098,TO,2000,1.0,Female,15-24
57099,TO,2001,0.0,Female,15-24
57100,TO,2002,1.0,Female,15-24
57101,TO,2003,1.0,Female,15-24
57103,TO,2005,2.0,Female,15-24
57104,TO,2006,1.0,Female,15-24
57105,TO,2007,3.0,Female,15-24
57106,TO,2008,0.0,Female,15-24
57129,TR,2004,24.0,Female,15-24
57130,TR,2005,699.0,Female,15-24
57131,TR,2006,769.0,Female,15-24
57132,TR,2007,708.0,Female,15-24
57133,TR,2008,653.0,Female,15-24
57149,TT,1995,6.0,Female,15-24
57150,TT,1996,5.0,Female,15-24
57152,TT,1998,5.0,Female,15-24
57153,TT,1999,4.0,Female,15-24
57154,TT,2000,5.0,Female,15-24
57155,TT,2001,10.0,Female,15-24
57156,TT,2002,4.0,Female,15-24
57157,TT,2003,2.0,Female,15-24
57158,TT,2004,3.0,Female,15-24
57159,TT,2005,4.0,Female,15-24
57160,TT,2006,3.0,Female,15-24
57161,TT,2007,5.0,Female,15-24
57162,TT,2008,11.0,Female,15-24
57178,TV,1995,1.0,Female,15-24
57185,TV,2003,3.0,Female,15-24
57187,TV,2005,1.0,Female,15-24
57188,TV,2006,1.0,Female,15-24
57189,TV,2007,0.0,Female,15-24
57190,TV,2008,1.0,Female,15-24
57206,TZ,1995,1904.0,Female,15-24
57207,TZ,1996,2087.0,Female,15-24
57208,TZ,1997,2146.0,Female,15-24
57209,TZ,1998,2234.0,Female,15-24
57210,TZ,1999,2160.0,Female,15-24
57211,TZ,2000,2106.0,Female,15-24
57212,TZ,2001,2117.0,Female,15-24
57213,TZ,2002,1927.0,Female,15-24
57214,TZ,2003,2063.0,Female,15-24
57215,TZ,2004,1996.0,Female,15-24
57216,TZ,2005,1852.0,Female,15-24
57217,TZ,2006,1745.0,Female,15-24
57218,TZ,2007,1735.0,Female,15-24
57219,TZ,2008,1663.0,Female,15-24
57235,UA,1995,314.0,Female,15-24
57236,UA,1996,379.0,Female,15-24
57237,UA,1997,383.0,Female,15-24
57238,UA,1998,468.0,Female,15-24
57239,UA,1999,485.0,Female,15-24
57240,UA,2000,487.0,Female,15-24
57241,UA,2001,544.0,Female,15-24
57243,UA,2003,514.0,Female,15-24
57246,UA,2006,600.0,Female,15-24
57247,UA,2007,982.0,Female,15-24
57248,UA,2008,585.0,Female,15-24
57262,UG,1995,1376.0,Female,15-24
57263,UG,1996,1482.0,Female,15-24
57264,UG,1997,1700.0,Female,15-24
57265,UG,1998,1682.0,Female,15-24
57266,UG,1999,1654.0,Female,15-24
57267,UG,2000,1649.0,Female,15-24
57268,UG,2001,1603.0,Female,15-24
57269,UG,2002,1689.0,Female,15-24
57270,UG,2003,1770.0,Female,15-24
57271,UG,2004,1803.0,Female,15-24
57272,UG,2005,1811.0,Female,15-24
57273,UG,2006,1792.0,Female,15-24
57274,UG,2007,1874.0,Female,15-24
57275,UG,2008,2006.0,Female,15-24
57291,US,1995,280.0,Female,15-24
57292,US,1996,289.0,Female,15-24
57293,US,1997,269.0,Female,15-24
57294,US,1998,269.0,Female,15-24
57295,US,1999,232.0,Female,15-24
57296,US,2000,246.0,Female,15-24
57297,US,2001,239.0,Female,15-24
57298,US,2002,233.0,Female,15-24
57299,US,2003,277.0,Female,15-24
57300,US,2004,265.0,Female,15-24
57301,US,2005,241.0,Female,15-24
57302,US,2006,257.0,Female,15-24
57303,US,2007,257.0,Female,15-24
57304,US,2008,220.0,Female,15-24
57320,UY,1995,21.0,Female,15-24
57321,UY,1996,24.0,Female,15-24
57322,UY,1997,26.0,Female,15-24
57323,UY,1998,30.0,Female,15-24
57324,UY,1999,20.0,Female,15-24
57325,UY,2000,28.0,Female,15-24
57326,UY,2001,25.0,Female,15-24
57327,UY,2002,25.0,Female,15-24
57328,UY,2003,28.0,Female,15-24
57329,UY,2004,34.0,Female,15-24
57330,UY,2005,33.0,Female,15-24
57331,UY,2006,21.0,Female,15-24
57332,UY,2007,23.0,Female,15-24
57333,UY,2008,26.0,Female,15-24
57349,UZ,1996,87.0,Female,15-24
57351,UZ,1998,9.0,Female,15-24
57352,UZ,1999,346.0,Female,15-24
57353,UZ,2000,261.0,Female,15-24
57354,UZ,2001,337.0,Female,15-24
57355,UZ,2002,277.0,Female,15-24
57356,UZ,2003,360.0,Female,15-24
57357,UZ,2004,430.0,Female,15-24
57358,UZ,2005,538.0,Female,15-24
57359,UZ,2006,544.0,Female,15-24
57360,UZ,2007,485.0,Female,15-24
57361,UZ,2008,427.0,Female,15-24
57382,VC,2000,0.0,Female,15-24
57385,VC,2003,1.0,Female,15-24
57387,VC,2005,0.0,Female,15-24
57389,VC,2007,0.0,Female,15-24
57410,VE,1999,283.0,Female,15-24
57413,VE,2002,274.0,Female,15-24
57414,VE,2003,340.0,Female,15-24
57415,VE,2004,311.0,Female,15-24
57416,VE,2005,351.0,Female,15-24
57417,VE,2006,322.0,Female,15-24
57418,VE,2007,276.0,Female,15-24
57419,VE,2008,309.0,Female,15-24
57444,VI,1996,0.0,Female,15-24
57464,VN,1996,1127.0,Female,15-24
57465,VN,1997,1163.0,Female,15-24
57466,VN,1998,1344.0,Female,15-24
57467,VN,1999,1361.0,Female,15-24
57468,VN,2000,1334.0,Female,15-24
57469,VN,2001,1390.0,Female,15-24
57470,VN,2002,1571.0,Female,15-24
57471,VN,2003,1659.0,Female,15-24
57472,VN,2004,1740.0,Female,15-24
57473,VN,2005,1747.0,Female,15-24
57474,VN,2006,1827.0,Female,15-24
57475,VN,2007,1939.0,Female,15-24
57476,VN,2008,1993.0,Female,15-24
57492,VU,1995,5.0,Female,15-24
57493,VU,1996,10.0,Female,15-24
57495,VU,1998,5.0,Female,15-24
57496,VU,1999,2.0,Female,15-24
57497,VU,2000,3.0,Female,15-24
57498,VU,2001,10.0,Female,15-24
57499,VU,2002,3.0,Female,15-24
57500,VU,2003,4.0,Female,15-24
57501,VU,2004,5.0,Female,15-24
57502,VU,2005,5.0,Female,15-24
57503,VU,2006,7.0,Female,15-24
57504,VU,2007,6.0,Female,15-24
57505,VU,2008,3.0,Female,15-24
57520,WF,1996,1.0,Female,15-24
57521,WF,1997,0.0,Female,15-24
57524,WF,2003,0.0,Female,15-24
57528,WF,2007,0.0,Female,15-24
57545,WS,1995,2.0,Female,15-24
57546,WS,1996,0.0,Female,15-24
57547,WS,1997,2.0,Female,15-24
57548,WS,1998,1.0,Female,15-24
57549,WS,1999,3.0,Female,15-24
57550,WS,2000,2.0,Female,15-24
57551,WS,2001,1.0,Female,15-24
57552,WS,2002,4.0,Female,15-24
57553,WS,2003,2.0,Female,15-24
57555,WS,2005,2.0,Female,15-24
57556,WS,2006,3.0,Female,15-24
57558,WS,2008,1.0,Female,15-24
57566,YE,1995,420.0,Female,15-24
57567,YE,1996,89.0,Female,15-24
57568,YE,1997,872.0,Female,15-24
57569,YE,1998,689.0,Female,15-24
57570,YE,1999,557.0,Female,15-24
57571,YE,2000,799.0,Female,15-24
57572,YE,2001,647.0,Female,15-24
57573,YE,2002,500.0,Female,15-24
57574,YE,2003,470.0,Female,15-24
57575,YE,2004,442.0,Female,15-24
57576,YE,2005,426.0,Female,15-24
57577,YE,2006,435.0,Female,15-24
57578,YE,2007,430.0,Female,15-24
57579,YE,2008,473.0,Female,15-24
57595,YU,1995,127.0,Female,15-24
57596,YU,1996,192.0,Female,15-24
57597,YU,1997,146.0,Female,15-24
57601,YU,2001,49.0,Female,15-24
57602,YU,2002,46.0,Female,15-24
57603,YU,2003,44.0,Female,15-24
57604,YU,2004,66.0,Female,15-24
57624,ZA,1999,972.0,Female,15-24
57625,ZA,2000,1283.0,Female,15-24
57626,ZA,2001,2237.0,Female,15-24
57627,ZA,2002,7081.0,Female,15-24
57628,ZA,2003,12600.0,Female,15-24
57629,ZA,2004,14166.0,Female,15-24
57630,ZA,2005,13632.0,Female,15-24
57631,ZA,2006,14073.0,Female,15-24
57632,ZA,2007,14410.0,Female,15-24
57633,ZA,2008,14010.0,Female,15-24
57649,ZM,1995,1125.0,Female,15-24
57652,ZM,2000,932.0,Female,15-24
57654,ZM,2002,1383.0,Female,15-24
57655,ZM,2003,2061.0,Female,15-24
57656,ZM,2004,1811.0,Female,15-24
57657,ZM,2005,1507.0,Female,15-24
57658,ZM,2006,1500.0,Female,15-24
57659,ZM,2007,1335.0,Female,15-24
57660,ZM,2008,1246.0,Female,15-24
57683,ZW,2002,914.0,Female,15-24
57684,ZW,2003,1232.0,Female,15-24
57685,ZW,2004,1140.0,Female,15-24
57686,ZW,2005,1136.0,Female,15-24
57687,ZW,2006,1020.0,Female,15-24
57688,ZW,2007,739.0,Female,15-24
57689,ZW,2008,840.0,Female,15-24
57696,AD,1996,1.0,Female,25-34
57697,AD,1997,2.0,Female,25-34
57699,AD,1999,0.0,Female,25-34
57702,AD,2002,0.0,Female,25-34
57703,AD,2003,1.0,Female,25-34
57704,AD,2004,1.0,Female,25-34
57705,AD,2005,1.0,Female,25-34
57706,AD,2006,1.0,Female,25-34
57707,AD,2007,1.0,Female,25-34
57708,AD,2008,0.0,Female,25-34
57725,AE,1999,5.0,Female,25-34
57726,AE,2000,1.0,Female,25-34
57728,AE,2002,8.0,Female,25-34
57729,AE,2003,5.0,Female,25-34
57730,AE,2004,2.0,Female,25-34
57732,AE,2006,4.0,Female,25-34
57733,AE,2007,6.0,Female,25-34
57734,AE,2008,4.0,Female,25-34
57747,AF,1997,36.0,Female,25-34
57748,AF,1998,419.0,Female,25-34
57749,AF,1999,160.0,Female,25-34
57750,AF,2000,565.0,Female,25-34
57751,AF,2001,888.0,Female,25-34
57752,AF,2002,1251.0,Female,25-34
57753,AF,2003,1287.0,Female,25-34
57754,AF,2004,1561.0,Female,25-34
57755,AF,2005,1959.0,Female,25-34
57756,AF,2006,2340.0,Female,25-34
57757,AF,2007,2357.0,Female,25-34
57758,AF,2008,2449.0,Female,25-34
57773,AG,1996,0.0,Female,25-34
57777,AG,2000,1.0,Female,25-34
57778,AG,2001,0.0,Female,25-34
57779,AG,2002,1.0,Female,25-34
57780,AG,2003,0.0,Female,25-34
57782,AG,2005,2.0,Female,25-34
57784,AG,2007,0.0,Female,25-34
57804,AI,2004,0.0,Female,25-34
57821,AL,1995,0.0,Female,25-34
57823,AL,1997,19.0,Female,25-34
57824,AL,1998,11.0,Female,25-34
57825,AL,1999,13.0,Female,25-34
57826,AL,2000,10.0,Female,25-34
57827,AL,2001,10.0,Female,25-34
57828,AL,2002,19.0,Female,25-34
57829,AL,2003,8.0,Female,25-34
57830,AL,2004,12.0,Female,25-34
57831,AL,2005,9.0,Female,25-34
57832,AL,2006,8.0,Female,25-34
57833,AL,2007,9.0,Female,25-34
57834,AL,2008,10.0,Female,25-34
57850,AM,1995,7.0,Female,25-34
57851,AM,1996,11.0,Female,25-34
57852,AM,1997,22.0,Female,25-34
57853,AM,1998,20.0,Female,25-34
57854,AM,1999,15.0,Female,25-34
57855,AM,2000,27.0,Female,25-34
57856,AM,2001,31.0,Female,25-34
57857,AM,2002,24.0,Female,25-34
57858,AM,2003,31.0,Female,25-34
57859,AM,2004,17.0,Female,25-34
57860,AM,2005,21.0,Female,25-34
57861,AM,2006,29.0,Female,25-34
57862,AM,2007,22.0,Female,25-34
57863,AM,2008,25.0,Female,25-34
57864,AN,1996,0.0,Female,25-34
57865,AN,1997,2.0,Female,25-34
57866,AN,1998,0.0,Female,25-34
57867,AN,1999,1.0,Female,25-34
57868,AN,2000,1.0,Female,25-34
57869,AN,2001,1.0,Female,25-34
57870,AN,2002,0.0,Female,25-34
57871,AN,2003,1.0,Female,25-34
57874,AN,2006,0.0,Female,25-34
57892,AO,1995,443.0,Female,25-34
57893,AO,1996,963.0,Female,25-34
57894,AO,1997,1007.0,Female,25-34
57895,AO,1998,970.0,Female,25-34
57896,AO,1999,1157.0,Female,25-34
57897,AO,2000,1091.0,Female,25-34
57898,AO,2001,869.0,Female,25-34
57899,AO,2002,2208.0,Female,25-34
57900,AO,2003,2641.0,Female,25-34
57901,AO,2004,2772.0,Female,25-34
57902,AO,2005,2682.0,Female,25-34
57903,AO,2006,2892.0,Female,25-34
57904,AO,2007,2721.0,Female,25-34
57905,AO,2008,2786.0,Female,25-34
57922,AR,1996,591.0,Female,25-34
57923,AR,1997,511.0,Female,25-34
57924,AR,1998,498.0,Female,25-34
57925,AR,1999,442.0,Female,25-34
57926,AR,2000,479.0,Female,25-34
57927,AR,2001,561.0,Female,25-34
57928,AR,2002,580.0,Female,25-34
57929,AR,2003,513.0,Female,25-34
57930,AR,2004,477.0,Female,25-34
57931,AR,2005,474.0,Female,25-34
57932,AR,2006,437.0,Female,25-34
57933,AR,2007,500.0,Female,25-34
57934,AR,2008,506.0,Female,25-34
57952,AS,1997,0.0,Female,25-34
57960,AS,2005,1.0,Female,25-34
57961,AS,2006,1.0,Female,25-34
57979,AT,1995,52.0,Female,25-34
57981,AT,1997,93.0,Female,25-34
57983,AT,1999,16.0,Female,25-34
57984,AT,2000,22.0,Female,25-34
57985,AT,2001,13.0,Female,25-34
57986,AT,2002,13.0,Female,25-34
57987,AT,2003,25.0,Female,25-34
57988,AT,2004,15.0,Female,25-34
57989,AT,2005,11.0,Female,25-34
57990,AT,2006,12.0,Female,25-34
57991,AT,2007,14.0,Female,25-34
58010,AU,1997,15.0,Female,25-34
58011,AU,1998,24.0,Female,25-34
58012,AU,1999,16.0,Female,25-34
58013,AU,2000,19.0,Female,25-34
58014,AU,2001,27.0,Female,25-34
58015,AU,2002,21.0,Female,25-34
58016,AU,2003,13.0,Female,25-34
58017,AU,2004,17.0,Female,25-34
58018,AU,2005,26.0,Female,25-34
58019,AU,2006,27.0,Female,25-34
58020,AU,2007,37.0,Female,25-34
58021,AU,2008,32.0,Female,25-34
58037,AZ,1995,18.0,Female,25-34
58038,AZ,1996,154.0,Female,25-34
58039,AZ,1997,70.0,Female,25-34
58040,AZ,1998,10.0,Female,25-34
58041,AZ,1999,17.0,Female,25-34
58042,AZ,2000,3.0,Female,25-34
58043,AZ,2001,1.0,Female,25-34
58044,AZ,2002,88.0,Female,25-34
58045,AZ,2003,60.0,Female,25-34
58046,AZ,2004,65.0,Female,25-34
58047,AZ,2005,98.0,Female,25-34
58048,AZ,2006,66.0,Female,25-34
58066,BA,1995,67.0,Female,25-34
58067,BA,1996,28.0,Female,25-34
58068,BA,1997,42.0,Female,25-34
58069,BA,1998,42.0,Female,25-34
58070,BA,1999,59.0,Female,25-34
58071,BA,2000,46.0,Female,25-34
58072,BA,2001,50.0,Female,25-34
58073,BA,2002,33.0,Female,25-34
58074,BA,2003,37.0,Female,25-34
58075,BA,2004,67.0,Female,25-34
58076,BA,2005,39.0,Female,25-34
58077,BA,2006,50.0,Female,25-34
58078,BA,2007,0.0,Female,25-34
58079,BA,2008,26.0,Female,25-34
58098,BB,2000,1.0,Female,25-34
58099,BB,2001,0.0,Female,25-34
58102,BB,2004,2.0,Female,25-34
58105,BB,2007,0.0,Female,25-34
58106,BB,2008,0.0,Female,25-34
58122,BD,1995,546.0,Female,25-34
58123,BD,1996,663.0,Female,25-34
58124,BD,1997,2634.0,Female,25-34
58125,BD,1998,3319.0,Female,25-34
58126,BD,1999,3276.0,Female,25-34
58127,BD,2000,3238.0,Female,25-34
58128,BD,2001,3538.0,Female,25-34
58129,BD,2002,3926.0,Female,25-34
58130,BD,2003,4282.0,Female,25-34
58131,BD,2004,4869.0,Female,25-34
58132,BD,2005,6785.0,Female,25-34
58133,BD,2006,8048.0,Female,25-34
58134,BD,2007,8164.0,Female,25-34
58135,BD,2008,8389.0,Female,25-34
58151,BE,1995,24.0,Female,25-34
58152,BE,1996,30.0,Female,25-34
58153,BE,1997,26.0,Female,25-34
58154,BE,1998,30.0,Female,25-34
58155,BE,1999,38.0,Female,25-34
58156,BE,2000,15.0,Female,25-34
58157,BE,2001,21.0,Female,25-34
58158,BE,2002,19.0,Female,25-34
58159,BE,2003,17.0,Female,25-34
58160,BE,2004,16.0,Female,25-34
58161,BE,2005,31.0,Female,25-34
58162,BE,2006,25.0,Female,25-34
58163,BE,2007,31.0,Female,25-34
58164,BE,2008,40.0,Female,25-34
58179,BF,1995,53.0,Female,25-34
58180,BF,1996,97.0,Female,25-34
58181,BF,1997,97.0,Female,25-34
58182,BF,1998,98.0,Female,25-34
58183,BF,1999,141.0,Female,25-34
58184,BF,2000,128.0,Female,25-34
58185,BF,2001,155.0,Female,25-34
58186,BF,2002,159.0,Female,25-34
58187,BF,2003,131.0,Female,25-34
58188,BF,2004,196.0,Female,25-34
58189,BF,2005,248.0,Female,25-34
58190,BF,2006,252.0,Female,25-34
58191,BF,2007,243.0,Female,25-34
58192,BF,2008,250.0,Female,25-34
58213,BG,2000,14.0,Female,25-34
58214,BG,2001,16.0,Female,25-34
58215,BG,2002,73.0,Female,25-34
58216,BG,2003,106.0,Female,25-34
58217,BG,2004,111.0,Female,25-34
58218,BG,2005,111.0,Female,25-34
58219,BG,2006,96.0,Female,25-34
58220,BG,2007,77.0,Female,25-34
58221,BG,2008,78.0,Female,25-34
58236,BH,1995,1.0,Female,25-34
58237,BH,1996,11.0,Female,25-34
58238,BH,1997,11.0,Female,25-34
58239,BH,1998,9.0,Female,25-34
58240,BH,1999,11.0,Female,25-34
58241,BH,2000,2.0,Female,25-34
58242,BH,2001,2.0,Female,25-34
58243,BH,2002,1.0,Female,25-34
58244,BH,2003,0.0,Female,25-34
58245,BH,2004,1.0,Female,25-34
58246,BH,2005,0.0,Female,25-34
58247,BH,2006,14.0,Female,25-34
58248,BH,2007,15.0,Female,25-34
58249,BH,2008,16.0,Female,25-34
58265,BI,1995,124.0,Female,25-34
58266,BI,1996,203.0,Female,25-34
58267,BI,1997,265.0,Female,25-34
58268,BI,1998,321.0,Female,25-34
58269,BI,1999,253.0,Female,25-34
58271,BI,2001,364.0,Female,25-34
58272,BI,2002,242.0,Female,25-34
58273,BI,2003,361.0,Female,25-34
58274,BI,2004,370.0,Female,25-34
58275,BI,2005,399.0,Female,25-34
58276,BI,2006,367.0,Female,25-34
58277,BI,2007,392.0,Female,25-34
58278,BI,2008,340.0,Female,25-34
58294,BJ,1995,197.0,Female,25-34
58295,BJ,1996,218.0,Female,25-34
58296,BJ,1997,226.0,Female,25-34
58297,BJ,1998,242.0,Female,25-34
58298,BJ,1999,254.0,Female,25-34
58299,BJ,2000,275.0,Female,25-34
58301,BJ,2002,298.0,Female,25-34
58302,BJ,2003,304.0,Female,25-34
58303,BJ,2004,354.0,Female,25-34
58304,BJ,2005,331.0,Female,25-34
58305,BJ,2006,371.0,Female,25-34
58307,BJ,2008,386.0,Female,25-34
58330,BM,2004,0.0,Female,25-34
58350,BN,1999,36.0,Female,25-34
58351,BN,2000,6.0,Female,25-34
58353,BN,2002,9.0,Female,25-34
58354,BN,2003,14.0,Female,25-34
58355,BN,2004,11.0,Female,25-34
58356,BN,2005,11.0,Female,25-34
58357,BN,2006,11.0,Female,25-34
58358,BN,2007,6.0,Female,25-34
58359,BN,2008,11.0,Female,25-34
58376,BO,1996,676.0,Female,25-34
58377,BO,1997,548.0,Female,25-34
58378,BO,1998,587.0,Female,25-34
58379,BO,1999,554.0,Female,25-34
58380,BO,2000,588.0,Female,25-34
58381,BO,2001,664.0,Female,25-34
58382,BO,2002,630.0,Female,25-34
58383,BO,2003,549.0,Female,25-34
58384,BO,2004,555.0,Female,25-34
58385,BO,2005,533.0,Female,25-34
58386,BO,2006,461.0,Female,25-34
58387,BO,2007,453.0,Female,25-34
58388,BO,2008,482.0,Female,25-34
58407,BR,1999,3450.0,Female,25-34
58408,BR,2000,7215.0,Female,25-34
58409,BR,2001,3303.0,Female,25-34
58410,BR,2002,3584.0,Female,25-34
58411,BR,2003,3542.0,Female,25-34
58412,BR,2004,3763.0,Female,25-34
58413,BR,2005,3663.0,Female,25-34
58414,BR,2006,3506.0,Female,25-34
58415,BR,2007,3250.0,Female,25-34
58416,BR,2008,3233.0,Female,25-34
58432,BS,1995,7.0,Female,25-34
58433,BS,1996,4.0,Female,25-34
58434,BS,1997,5.0,Female,25-34
58435,BS,1998,3.0,Female,25-34
58436,BS,1999,3.0,Female,25-34
58437,BS,2000,7.0,Female,25-34
58439,BS,2002,6.0,Female,25-34
58440,BS,2003,2.0,Female,25-34
58441,BS,2004,4.0,Female,25-34
58443,BS,2007,4.0,Female,25-34
58444,BS,2008,4.0,Female,25-34
58460,BT,1995,44.0,Female,25-34
58461,BT,1996,41.0,Female,25-34
58462,BT,1997,34.0,Female,25-34
58463,BT,1998,26.0,Female,25-34
58464,BT,1999,34.0,Female,25-34
58465,BT,2000,34.0,Female,25-34
58466,BT,2001,45.0,Female,25-34
58467,BT,2002,38.0,Female,25-34
58468,BT,2003,39.0,Female,25-34
58469,BT,2004,35.0,Female,25-34
58470,BT,2005,38.0,Female,25-34
58471,BT,2006,27.0,Female,25-34
58472,BT,2007,28.0,Female,25-34
58473,BT,2008,77.0,Female,25-34
58491,BW,1997,359.0,Female,25-34
58493,BW,1999,434.0,Female,25-34
58494,BW,2000,469.0,Female,25-34
58495,BW,2001,493.0,Female,25-34
58496,BW,2002,566.0,Female,25-34
58497,BW,2003,524.0,Female,25-34
58498,BW,2004,544.0,Female,25-34
58499,BW,2005,491.0,Female,25-34
58500,BW,2006,507.0,Female,25-34
58501,BW,2007,430.0,Female,25-34
58502,BW,2008,474.0,Female,25-34
58525,BY,2002,22.0,Female,25-34
58526,BY,2003,39.0,Female,25-34
58527,BY,2004,38.0,Female,25-34
58528,BY,2005,53.0,Female,25-34
